Country,Status,Date,Center ID,Center,Verified,Type,Activity,Org,Capacity,Equipment (R.A.G),Staff,Doctors,Nurses,Isolation Facility,PPE,Burial Site,Water,Power,Comm.,Date open,Date closed,Region,Adm1 ID,District,Adm2 ID,Adm3,Place,Lat,Long,Address,Clinic Website,Notes (example: If closed why?),Source of info,Location in OSM,MTI: Zone,MTI: Zonal Facility,UN Team,UN Site No,UN site name,UTM,UN Gr,UNMIL Grid,UNMIL Grid New
Liberia,,,LISGIS365,Equip Ganta,,Clinic,,NFP,,,,,,,,,,,,,,Nimba,LBR12,Sanniquellie Mahn,LBR1211,,Ganta,7.22639,-8.969120,,,,http://www.tlcafrica.com/lisgis/lisgis.htm,,,,,,,,,,
Liberia,,19.08.14,LR33-000004,Ganta Community Clinic,,Clinic,,IRC,N/A,,,,,,,,,,,,,Nimba,LBR12,Sanniquellie Mahn,LBR1211,,Ganta,7.22976000000,-9.001280,,,,,,,,,,,,,,
Liberia,,19.08.14,LR33-000023,Ganta Methodist Hospital,,Hospital,,Faith Based Organization,140,,,,,,,,,,,,,Nimba,LBR12,Sanniquellie Mahn,LBR1211,,Ganta,7.23511000000,-8.977700,,,,,,,,,,,,,,
Liberia,,19.08.14,LR33-000024,Ganta Rehabiliation,,Health Center,,Faith Based Organization,177,,,,,,,,,,,,,Nimba,LBR12,Sanniquellie Mahn,LBR1211,,Ganta,7.34105000000,-8.969910,,,,,,,,,,,,,,
Liberia,,19.08.14,LR33-000022,Hope Village,,Clinic,,Equip,N/A,,,,,,,,,,,,,Nimba,LBR12,Sanniquellie Mahn,LBR1211,,Ganta,7.22635000000,-8.969080,,,,,,,,,,,,,,
Liberia,,19.08.14,LR33-000003,K. L. Foundation,Y,Clinic,,MERCI,N/A,,,,,,,,,,,,,Nimba,LBR12,Sanniquellie Mahn,LBR1211,,Ganta,7.22106000000,-8.979250,,,,,,,,,,,,,,
Liberia,,19.08.14,LR33-000054,New Man,Y,Clinic,,Private - for profit,N/A,,,,,,,,,,,,,Nimba,LBR12,Sanniquellie Mahn,LBR1211,,Ganta,7.23042000000,-8.993110,,,,,,,,,,,,,,
Liberia,,19.08.14,LR33-000006,Power House,,Clinic,,Private - for profit,N/A,,,,,,,,,,,,,Nimba,LBR12,Sanniquellie Mahn,LBR1211,,Ganta,7.23230000000,-8.985080,,,,,,,,,,,,,,
Liberia,Open*,18/09/2014,LibGan,Ganta Hospital,,,"ETC, Triage",No Partner Identified,50,,,,,,,,,,,18.09.2014,-,Nimba,LBR12,Sanniquellie Mahn,LBR1211,,Ganta City,7.2203,-8.981300,,,Open 18 Sept. Renovation of the holding facilties at Ganta Hospitals is underway as at 20 August.,https://www.internationalsos.com/ebola/index.cfm?content_id=396&language_id=ENG http://www.who.int/csr/disease/ebola/evd-sitrep1-20140828.pdf; WHO data (Nimba County),http://www.openstreetmap.org/node/321350077#map=14/7.2203/-8.9813,,,,,,,,,
Liberia,,,LISGIS364,YMCA Clinic,,Clinic,,NFP,,,,,,,,,,,,,,Nimba,LBR12,Sanniquellie Mahn,LBR1211,,LAMCO Camp,7.57467,-8.545300,,,,http://www.tlcafrica.com/lisgis/lisgis.htm,,,,,,,,,,
Liberia,,19.08.14,LR33-000025,Lugbehyee,,Clinic,,IRC,N/A,,,,,,,,,,,,,Nimba,LBR12,Sanniquellie Mahn,LBR1211,,Lugbei,7.60641000000,-8.620100,,,,,,,,,,,,,,
Liberia,Open,,LISGIS370,Liberian American (LAMCO )Yekepa Hospital,,Hosp,,GOL,35,,,,,,,,,,,,,Nimba,LBR12,Sanniquellie Mahn,LBR1211,,New Yekepa,7.58478,-8.537930,,,,http://www.tlcafrica.com/lisgis/lisgis.htm,,,,,,,,,,
Liberia,Pending*,17/09/2014,LibGWH,G. W. Harley Memorial Hospital,Y,Triage,ETC,,48,,,3,"26 Nurses, 2 Anesthesia Assts, 9 Physicians, 2 Lab Techs , 2 Scrub  Nurses           2 Lab Assts, 17 Nurses Aide",Under Construction,,,,,,N/A,N/A,Nimba,LBR12,Sanniquellie Mahn,LBR1211,,Sanniquellie,7.35261,-8.717330,Ganta-Sanniquellie,,No partner currently identified. Renovation of the holding facilties at G. W. Harley and Ganta Hospitals is underway as at 20 August.,https://www.internationalsos.com/ebola/index.cfm?content_id=396&language_id=ENG http://www.who.int/csr/disease/ebola/evd-sitrep1-20140828.pdf,http://www.openstreetmap.org/search?query=7.360342%09-8.7104099#map=11/7.3603/-8.7104,,,UNMO TEAM SITE – 09(GANTA),9,Ganta,29N,NJ 31546   13283,29NNJ 31546   13283,29NNJ 31546   13283
Liberia,Pending,17/09/2014,LISGIS361,GW Harley,Y,Triage,ETC,,48,,,3,"26 Nurses, 2 Anesthesia Assts, 9 Physicians, 2 Lab Techs , 2 Scrub  Nurses           2 Lab Assts, 17 Nurses Aide",Under Construction,,,,,,N/A,N/A,Nimba,LBR12,Sanniquellie Mahn,LBR1211,,Sanniquellie,7.35261,-8.717330,Ganta-Sanniquellie,,No partner currently identified. Renovation of the holding facilties at G. W. Harley and Ganta Hospitals is underway as at 20 August.,https://www.internationalsos.com/ebola/index.cfm?content_id=396&language_id=ENG http://www.who.int/csr/disease/ebola/evd-sitrep1-20140828.pdf,http://www.openstreetmap.org/search?query=7.360342%09-8.7104099#map=11/7.3603/-8.7104,,,UNMO TEAM SITE – 09(GANTA),9,Ganta,29N,NJ 31546   13283,29NNJ 31546   13283,29NNJ 31546   13283
Liberia,Open,19.08.14,UN218,St. Mary Hospital Sanniquellie,,Hospital,,NFP,,,,-,13 (4 x professional),,,,,,,,,Nimba,LBR12,Sanniquellie Mahn,LBR1211,,Sanniquellie,7.363468813,-8.706924,,,,,,,,UNMO TEAM SITE – 09(GANTA),9,Ganta,29N,NJ 32345  13940,29NNJ 32345  13940,29NNJ 32345  13940
Liberia,,19.08.14,LR33-000018,Duo Tiayee,Y,Clinic,,IRC,N/A,,,,,,,,,,,,,Nimba,LBR12,Sanniquellie Mahn,LBR1211,,Tiayee Dotia,7.24705000000,-8.658890,,,,,,,,,,,,,,
Liberia,,19.08.14,LR33-000020,YMCA,,Clinic,,IRC,N/A,,,,,,,,,,,,,Nimba,LBR12,Sanniquellie Mahn,LBR1211,,Yekepa,7.57466000000,-8.544300,,,,,,,,,,,,,,
Liberia,Open,,UN220,Comprehensive Health Center Saclepea,,,,,,,,1,"20 Nurses, 3 Physical Assts",Under Construction (No Doctor),,,,,,,,Nimba,LBR12,Wee-Gbehyi-Mahn,LBR1213,,Saglelpie,6.968966138,-8.844783,,,,,,,,UNMO TEAM SITE – 09(GANTA),9,Ganta,29N,NH 17145 70321,29NNH 17145 70321,29NNH 17145 70321
Liberia,Pending,,UN208,JUNCTION,,,,,0,,,0,0,NO,,,,,,,,Nimba,LBR12,Yarmein,LBR1214,,Gboyi,6.450479595,-9.013556,,,,,,,,UNMO TEAM SITE -  08 (TAPPITA TEAM SITE),8,Tappita,29N,MH 98501 13002,29NMH 98501 13002,29NMH 98501 13002
Liberia,,19.08.14,LR33-000015,Mehnla,,Clinic,,Equip,N/A,,,,,,,,,,,,,Nimba,LBR12,Yarmein,LBR1214,,Mehnle,6.81581000000,-8.978280,,,,,,,,,,,,,,
Liberia,Open,,UN221,"Arcellor Mittal Hospital, Yekepa",,Hospital,,Private - for profit,,,,3,12,no,,,,,,,,Nimba,LBR12,Yarmein,LBR1214,,Yekepa,7.584696429,-8.537762,,,,,,,,UNMO TEAM SITE – 09(GANTA),9,Ganta,29N,NJ 50989 38413,29NNJ 50989 38413,29NNJ 50989 38413
Liberia,Open,,UN210,Zeekapa,Y*,,,,0,,,0,YES,NO,,,,,,,,Nimba,LBR12,Yarmein,LBR1214,,Zaakin,6.649571195,-9.117433,,,"Geolocates to Zaakin not Zeekapa which is about 4miles north. Change city to match coordinates and left clinic name. Also have two duplicates moved to removed tab 

DUPL LR21-000034 & 

DUPL LR21-000034",,,,,UNMO TEAM SITE -  08 (TAPPITA TEAM SITE),8,Tappita,29N,MH 87020 35012,29NMH 87020 35012,29NMH 87020 35012
Liberia,Open,19.08.14,LR33-000008,Bahn,,Health Center,,MOHSW only,13,,,,,,,,,,,,,Nimba,LBR12,Zoe-Gbao,LBR1217,,Bahn,7.02958000000,-8.730210,,,,,,,,,,,,,,
Liberia,,19.08.14,LR33-000012,Bahn Mission,,Clinic,,Private - for profit,N/A,,,,,,,,,,,,,Nimba,LBR12,Zoe-Gbao,LBR1217,,Bahn,7.02088000000,-8.724410,,,,,,,,,,,,,,
Liberia,,19.08.14,LR33-000044,Beadatuo,,Clinic,,MOHSW only,N/A,,,,,,,,,,,,,Nimba,LBR12,Zoe-Gbao,LBR1217,,Beadatuo,6.99038000000,-8.597570,,,,,,,,,,,,,,
Liberia,,19.08.14,LR33-000041,Buutuo,,Clinic,,Equip,N/A,,,,,,,,,,,,,Nimba,LBR12,Zoe-Gbao,LBR1217,,Buutuo,6.83018000000,-8.343430,,,,,,,,,,,,,,
Liberia,,19.08.14,LR33-000037,Gblarlay,,Clinic,,Equip,N/A,,,,,,,,,,,,,Nimba,LBR12,Zoe-Gbao,LBR1217,,Gbalhplay,6.72277000000,-8.428600,,,,,,,,,,,,,,
Liberia,,19.08.14,LR33-000028,Gbloulay,,Clinic,,Equip (GOL?),N/A,,,,,,,,,,,,,Nimba,LBR12,Zoe-Gbao,LBR1217,,Gblonlay,6.89440000000,-8.595080,,,,,,,,,,,,,,
Liberia,,19.08.14,LR33-000046,Lepula,Y,Clinic,,Equip,N/A,,,,,,,,,,,,,Nimba,LBR12,Zoe-Gbao,LBR1217,,Lepula,6.97915000000,-8.417720,,,,,,,,,,,,,,
Liberia,,19.08.14,LR33-000007,Payee Comm.,,Clinic,,Equip,N/A,,,,,,,,,,,,,Nimba,LBR12,Zoe-Gbao,LBR1217,,Payee,7.11285000000,-8.734900,,,,,,,,,,,,,,
Liberia,,19.08.14,LR33-000050,Wehplay,,Clinic,,Equip,N/A,,,,,,,,,,,,,Nimba,LBR12,Zoe-Gbao,LBR1217,,Wehyeplay,7.07780000000,-8.628100,,,,,,,,,,,,,,
Liberia,,19.08.14,LR36-000002,ITI Clinic,,Clinic,,"AHA,GOL",N/A,,,,,,,,,,,,,River Cess,LBR14,Beawor,LBR1401,,,5.615840,-9.323180,,,,,,,,,,,,,,
Liberia,,,LISGIS397,Dorbor Clinic,,Clinic,,GOL,,,,,,,,,,,,,,River Cess,LBR14,Central Rivercess,LBR1402,,Dorbor,6.029636,-9.994233,,,,http://www.tlcafrica.com/lisgis/lisgis.htm,,,,,,,,,,
Liberia,,19.08.14,LR36-000003,Zammie,Y,Clinic,,AHA,N/A,,,,,,,,,,,,,River Cess,LBR14,Central Rivercess,LBR1402,,Plaw,5.85358000000,-9.228570,,,Closest town to these coordinates Plaw on Google Earth & OSM. Entered town name as Plaw. Same clinic name also has coordinates to different region/division so retained both points. ,,,,,,,,,,,
Liberia,Open,,UN113,Neezuin Town,Y,,,,N/A,,,no,7,no,,,,,,,,River Cess,LBR14,Central Rivercess,LBR1402,,Sogo Place,5.687642002,-9.500306,Central Rivercess,,,http://www.tlcafrica.com/lisgis/lisgis.htm,,,,UNMO TEAM SITE 04 (BUCHANAN TEAM SITE),4,Buchanan,29N,MG 446 287,29NMG 446 287,29NMG 446 287
Liberia,,19.08.14,LR36-000013,Obs-Obs Mission,Y,Clinic,,AHA,N/A,,,,,,,,,,,,,River Cess,LBR14,Central Rivercess,LBR1402,,,5.52013000000,-9.618530,,,,http://reliefweb.int/sites/reliefweb.int/files/resources/Liberia_Health_Facilitiesv2_A3.pdf.pdf,,,,,,,,,,
Liberia,,19.08.14,LR36-000012,Timbo Compound,,Clinic,,AHA,N/A,,,,,,,,,,,,,River Cess,LBR14,Central Rivercess,LBR1402,,,5.56679000000,-9.718940,,,,,,,,,,,,,,
Liberia,,19.08.14,LR36-000004,Boegeesay,,Clinic,,AHA,N/A,,,,,,,,,,,,,River Cess,LBR14,Doedain,LBR1403,,Boegezay Town,6.15302000000,-9.321630,,,,,,,,,,,,,,
Liberia,,,LISGIS400,Gozohn Clinic,,Clinic,,GOL,,,,,,,,,,,,,,River Cess,LBR14,Doedain,LBR1403,,Gozohn,6.450092,-9.743114,,,,http://www.tlcafrica.com/lisgis/lisgis.htm,,,,,,,,,,
Liberia,,19.08.14,LR36-000006,Kangbo Clinic,,Clinic,,AHA,N/A,,,,,,,,,,,,,River Cess,LBR14,Doedain,LBR1403,,Kangbo To,6.26880000000,-9.202870,,,,,,,,,,,,,,
Liberia,,19.08.14,LR36-000005,Gozohn,,Clinic,,AHA,N/A,,,,,,,,,,,,,River Cess,LBR14,Doedain,LBR1403,,,6.25996000000,-9.276530,,,,,,,,,,,,,,
Liberia,,19.08.14,UN114,Charile Town Clinic,,Clinic,,AHA,,,,,,,,,,,,,,River Cess,LBR14,Fen River,LBR1404,,Charlie river,5.663100512,-9.621288,Fen River,,,,,,,UNMO TEAM SITE 04 (BUCHANAN TEAM SITE),4,Buchanan,29N,MG 312 260,29NMG 312 260,29NMG 312 260
Liberia,,19.08.14,LR36-000008,Bodowhea,,Clinic,,AHA,N/A,,,,,,,,,,,,,River Cess,LBR14,Jo River,LBR1405,,,6.00370000000,-9.401380,,,,,,,,,,,,,,
Liberia,,19.08.14,LR36-000007,Larkpazee Clinic,,Clinic,,AHA,N/A,,,,,,,,,,,,,River Cess,LBR14,Jo River,LBR1405,,,6.09033000000,-9.413030,,,,,,,,,,,,,,
Liberia,,19.08.14,LR36-000017,Kayah Community,,Clinic,,AHA,N/A,,,,,,,,,,,,,River Cess,LBR14,Norwein,LBR1406,,Chuwohnbli,5.89928000000,-9.623450,,,,,,,,,,,,,,
Liberia,,19.08.14,LR36-000010,Gblossoe,,Clinic,,AHA,N/A,,,,,,,,,,,,,River Cess,LBR14,Norwein,LBR1406,,Gblossoebli,5.77601000000,-9.584610,,,,,,,,,,,,,,
Liberia,Open,19.08.14,UN092,Gbediah Clinic,,Clinic,,AHA,,,,no,1,no,,,,,,,,River Cess,LBR14,Norwein,LBR1406,,Mawbi,5.741732117,-9.641594,Rivercess (Norwein),,,,,,,UNMO TEAM SITE  – 4 (BUCHANAN),4,Buchanan,29N,MG 28961 34695,29NMG 28961 34695,29NMG 28961 34695
Liberia,,,UN104,Yarpa Town,,,,,,,,,,,,,,,,,,River Cess,LBR14,Norwein,LBR1406,,Moyenta,5.715569572,-9.618635,Fen River,,,,,,,UNMO TEAM SITE 04 (BUCHANAN TEAM SITE),4,Buchanan,29N,MG 315 318,29NMG 315 318,29NMG 315 318
Liberia,,19.08.14,LR36-000009,Sahyah,,Clinic,,AHA,N/A,,,,,,,,,,,,,River Cess,LBR14,Norwein,LBR1406,,Pinyonwroh,5.84519000000,-9.542360,,,,,,,,,,,,,,
Liberia,,19.08.14,LR36-000001,St. Francis,Y,Hospital,,AHA,37,,,,,,,,,,,,,River Cess,LBR14,Zarflahn,LBR1408,,Babli,5.47024000000,-9.580100,,,,,,,,,,,,,,
Liberia,Pending,,UN090,St. Francis Hospital,Y,Hospital,,,,,,3,19,No,,,,,,,,River Cess,LBR14,Zarflahn,LBR1408,,"Cestos City (Babili, River Cess Town)",5.469556681,-9.582269,Cestos City,,", see also line 186, most likely correct","https://www.google.it/maps/place/5%C2%B028%2710.4%22N+9%C2%B034%2756.2%22W/@5.4692754,-9.5844655,1578m/data=!3m1!1e3!4m2!3m1!1s0x0:0x0?hl=en",,,,UNMO TEAM SITE  – 4 (BUCHANAN),4,Buchanan,29N,MG 35562 04625,29NMG 35562 04625,29NMG 35562 04625
Liberia,,19.08.14,LR42-000010,Cherboken,,Clinic,,MERCI,N/A,,,,,,,,,,,,,River Gee,LBR13,Chedepo,LBR1301,,Cheboken,5.26501000000,-8.076870,,,,,,,,,,,,,,
Liberia,,19.08.14,LR42-000015,Putuken Clinic,,Clinic,,MERCI,N/A,,,,,,,,,,,,,River Gee,LBR13,Chedepo,LBR1301,,Putuken,5.34589000000,-8.034510,,,,,,,,,,,,,,
Liberia,,19.08.14,LR42-000016,Jarkaken,,Clinic,,MERCI,N/A,,,,,,,,,,,,,River Gee,LBR13,Chedepo,LBR1301,,,5.37733000000,-7.995960,,,,,,,,,,,,,,
Liberia,Open,19.08.14,LR42-000009,Gbeapo Health Center,,Health Center,,MERCI,8,,,,,,,,,,,,,River Gee,LBR13,Gbeapo,LBR1302,,Kanweaken,5.23469000000,-8.013860,,,,,,,,,,,,,,
Liberia,,,LISGIS457,Kizito Kanweakan,,Clinic,,NFP,,,,,,,,,,,,,,River Gee,LBR13,Gbeapo,LBR1302,,Kanweaken,4.7604,-8.091600,,,,http://www.tlcafrica.com/lisgis/lisgis.htm,,,,,,,,,,
Liberia,,19.08.14,LR42-000014,Killepo Clinic,,Clinic,,MERCI,N/A,,,,,,,,,,,,,River Gee,LBR13,Gbeapo,LBR1302,,Killepo K,5.49176000000,-8.093280,,,,,,,,,,,,,,
Liberia,,19.08.14,LR42-000013,Pronoken Town,,Clinic,,MERCI,N/A,,,,,,,,,,,,,River Gee,LBR13,Gbeapo,LBR1302,,Pronoken,5.18448000000,-7.967630,,,,,,,,,,,,,,
Liberia,,19.08.14,LR42-000008,St. Kizito,,Clinic,,Private - for profit,N/A,,,,,,,,,,,,,River Gee,LBR13,Gbeapo,LBR1302,,,5.23089000000,-8.013360,,,,,,,,,,,,,,
Liberia,,19.08.14,LR42-000017,U-bor,,Clinic,,MERCI,N/A,,,,,,,,,,,,,River Gee,LBR13,Glaro,LBR1303,,,5.44084000000,-7.508500,,,,,,,,,,,,,,
Liberia,,05/09/2014,UN179,Kronoken City Clinic,,,,,,,,N,Y,,N,Not yet selected,,,,,,River Gee,LBR13,Nyenebo,LBR1307,,Jimmeville,4.87541819,-7.619479,,,,,,,,UNMO TEAM SITE 06 (HARPER TEAM SITE),6,Harper,29N,PF 5308 3905,29NPF 5308 3905,29NPF 5308 3905
Liberia,,19.08.14,LR42-000003,Jimmyville Clinic,Y,Clinic,,MERCI,N/A,,,,,,,,,,,,,River Gee,LBR13,Nyenebo,LBR1307,,Jimmiville,4.88052000000,-7.621650,,,,,,,,,,,,,,
Liberia,,10/09/2014,UN180,Nyaaken Town Clinic,Y,,,,N/A,,,N,1,,"N, 7",Not yet selected,,,,,,River Gee,LBR13,Nyenebo,LBR1307,,Nyaake,4.851952029,-7.599060,,,,,,,,UNMO TEAM SITE 06 (HARPER TEAM SITE),6,Harper,29N,PF 5535 3646,29NPF 5535 3646,29NPF 5535 3646
Liberia,,,LISGIS454,Tuobo Clinic,,Clinic,,GOL,,,,,,,,,,,,,,River Gee,LBR13,Nyenebo,LBR1307,,Nyenebo,4.958156,-7.625300,,,,http://www.tlcafrica.com/lisgis/lisgis.htm,,,,,,,,,,
Liberia,,19.08.14,LR42-000001,Nyenebo,Y,Clinic,,MERCI,N/A,,,,,,,,,,,,,River Gee,LBR13,Nyenebo,LBR1307,,Taryaken,4.90398000000,-7.817280,,,,http://www.tlcafrica.com/lisgis/lisgis.htm,,,,,,,,,,
Liberia,Closed*,22/08/2014,UN178,Charles Williams Clinic,,,,,,,,,,,,,,,,,,River Gee,LBR13,Nyenebo,LBR1307,,,4.958179843,-7.623637,,,"Does not exists anymore ,local depend on  Kronoken Clinic PF 5308 3905",,,,,UNMO TEAM SITE 06 (HARPER TEAM SITE),6,Harper,29N,PF 526 482,29NPF 526 482,29NPF 526 482
Liberia,Closed*,04/08/2014,UN181,Webo Chara Clinic,,,,,,,,,,,,,,,,,,River Gee,LBR13,Nyenebo,LBR1307,,,4.883103374,-7.618381,,,Not existing any more. Confirmed 04 Aug. 14,,,,,UNMO TEAM SITE 06 (HARPER TEAM SITE),6,Harper,29N,PF 532 399,29NPF 532 399,29NPF 532 399
Liberia,Pending,19.08.14,UN175,Fishtown Clinic,Y,Health Center,,MERCI,13,,,Not known,Not known,,Not known,Not confirmed,,,,,,River Gee,LBR13,Potupo,LBR1308,,Fish Town,5.1974297,-7.875519,,,Geolocated to village level,"https://www.google.it/maps/place/5%C2%B011%2750.8%22N+7%C2%B052%2731.9%22W/@5.1974444,-7.8755278,789m/data=!3m2!1e3!4b1!4m2!3m1!1s0x0:0x0?hl=en",,,,UNMO TEAM SITE 06 (HARPER TEAM SITE),6,Harper,29N,PF 250 747,29NPF 250 747,29NPF 250 747
Liberia,,,LISGIS456,Jayproken Clinic,,Clinic,,NFP,,,,,,,,,,,,,,River Gee,LBR13,Potupo,LBR1308,,Japroken,5.291194,-7.848468,,,,http://www.tlcafrica.com/lisgis/lisgis.htm,,,,,,,,,,
Liberia,,19.08.14,LR42-000004,Juwelbo,,Clinic,,MERCI,N/A,,,,,,,,,,,,,River Gee,LBR13,Potupo,LBR1308,,Juwelpo,5.40875000000,-7.825220,,,,,,,,,,,,,,
Liberia,,19.08.14,LR42-000018,Japroken,,Clinic,,MERCI,N/A,,,,,,,,,,,,,River Gee,LBR13,Potupo,LBR1308,,,5.28879000000,-7.847060,,,,,,,,,,,,,,
Liberia,,19.08.14,LR42-000006,River Gbeh Clinic,,Clinic,,MERCI,N/A,,,,,,,,,,,,,River Gee,LBR13,Sarbo,LBR1309,,River  Gbe Camp,5.21162000000,-7.664510,,,,,,,,,,,,,,
Liberia,,19.08.14,LR42-000007,Sarbo Sweaken Clinic,,Health Center,,MERCI,6,,,,,,,,,,,,,River Gee,LBR13,Sarbo,LBR1309,,Swekhen,5.13154000000,-7.732450,,,,,,,,UNMO TEAM SITE 06 (HARPER TEAM SITE),6,Harper,29N,PF 409 667,29NPF 409 667,29NPF 409 667
Liberia,,,UN176,Gbeh Town Clinic,,,,,,,,Y,Y,,N,Not confirmed,,,,,,River Gee,LBR13,Sarbo,LBR1309,,,5.209691686,-7.664601,,,,,,,,UNMO TEAM SITE 06 (HARPER TEAM SITE),6,Harper,29N,PF 480 760,29NPF 480 760,29NPF 480 760
Liberia,,19.08.14,LR42-000005,Tuobo,,Clinic,,MERCI,N/A,,,,,,,,,,,,,River Gee,LBR13,Tuobo,LBR1310,,,5.02331000000,-7.659730,,,,,,,,,,,,,,
Liberia,,19.08.14,LR39-000028,Diyankpo,,Clinic,,MOHSW only,N/A,,,,,NO,,,,,,,,Sinoe,LBR15,Bokon,LBR1502,,Dyankpo,5.03309000000,-8.530720,,,,,,,,UNMO TEAM SITE 05 (GREENVILLE TEAM SITE),5,Greenville,29N,NF 521 362,29NNF 521 362,29NNF 521 362
Liberia,,19.08.14,UN129,Government Camp Clinic,,Clinic,,MOHSW,,,,,,NO,,,,,,,,Sinoe,LBR15,Bokon,LBR1502,,Government Camp,5.029936029,-8.439789,,,,,,,,UNMO TEAM SITE 05 (GREENVILLE TEAM SITE),5,Greenville,29N,NF 621 560,29NNF 621 560,29NNF 621 560
Liberia,,,LISGIS439,Wiah Town,,Clinic,,GOL,,,,,,,,,,,,,,Sinoe,LBR15,Butaw,LBR1503,,Wiah Town,5.2941368,-9.001917,,,,http://www.tlcafrica.com/lisgis/lisgis.htm,,,,,,,,,,
Liberia,,19.08.14,LR39-000004,BOPC,,Clinic,,Private - non profit,N/A,,,,,,,,,,,,,Sinoe,LBR15,Butaw,LBR1503,,,5.25498000000,-9.171410,,,,,,,,,,,,,,
Liberia,,19.08.14,LR39-000009,Butaw,,Clinic,,Merlin,N/A,,,,,,,,,,,,,Sinoe,LBR15,Butaw,LBR1503,,,5.11943000000,-9.070040,,,,,,,,,,,,,,
Liberia,Open,19.08.14,UN126,Karquekpo Clinic,Y,Clinic,,Merlin,,,,,,NO,,,,,,,,Sinoe,LBR15,Dugbe River,LBR1504,,Drill,4.984850091,-8.649099,,,,,,,,UNMO TEAM SITE 05 (GREENVILLE TEAM SITE),5,Greenville,29N,NF 389 510,29NNF 389 510,29NNF 389 510
Liberia,,,UN125,JAUYEN CLINIC,,Clinic (HC),,MOHSW,,,,,,NO,,,,,,,,Sinoe,LBR15,Dugbe River,LBR1504,,Jauryen,5.091608157,-8.667988,,,,,,,,UNMO TEAM SITE 05 (GREENVILLE TEAM SITE),5,Greenville,29N,NF 368 628,29NNF 368 628,29NNF 368 628
Liberia,,19.08.14,LR39-000026,Menweh Walker,,Clinic,,MOHSW only,N/A,,,,,,,,,,,,,Sinoe,LBR15,Dugbe River,LBR1504,,Seeton Juaryen,4.94339000000,-8.723550,,,,,,,,,,,,,,
Liberia,,,LISGIS417,Edward Memorial,,Clinic,,GOL,,,,,,,,,,,,,,Sinoe,LBR15,Dugbe River,LBR1504,,Settra Kru,4.8992,-8.845800,,,,http://www.tlcafrica.com/lisgis/lisgis.htm,,,,,,,,,,
Liberia,,19.08.14,LR39-000002,Edward Memorial,,Clinic,,MOHSW only,N/A,,,,,,,,,,,,,Sinoe,LBR15,Dugbe River,LBR1504,,,4.89990000000,-8.843200,,,,,,,,,,,,,,
Liberia,,19.08.14,UN132,Kwitatuzon Clinic,Y,Clinic,,MOHSW,,,,,,NO,,,,,,,,Sinoe,LBR15,Dugbe River,LBR1504,,,4.992147097,-8.788915,,,Alt name: Quittatuaon,,,,,UNMO TEAM SITE 05 (GREENVILLE TEAM SITE),5,Greenville,29N,NF 234 518,29NNF 234 518,29NNF 234 518
Liberia,,,UN124,TUZON CLINIC,,,,MOHSW,,,,,,NO,,,,,,,,Sinoe,LBR15,Dugbe River,LBR1504,,,5.101449226,-8.498369,,,,,,,,UNMO TEAM SITE 05 (GREENVILLE TEAM SITE),5,Greenville,29N,NF 556 639,29NNF 556 639,29NNF 556 639
Liberia,,19.08.14,UN139,Lexington (Seesee) Clinic,,Clinic,,MOHSW,,,,,,NO,,,,,,,,Sinoe,LBR15,Greenville,LBR1505,,Farmerville,5.045554866,-9.039694,,,also identified here: http://liberia.ushahidi.com/reports/view/296,,,,,UNMO TEAM SITE 05 (GREENVILLE TEAM SITE),5,Greenville,29N,MF 956 577,29NMF 956 577,29NMF 956 577
Liberia,Functional,,LISGIS419,F. J. Grante,Y,Hosp,,MERLIN,65,,,,,YES,,,,,,,,Sinoe,LBR15,Greenville,LBR1505,,Greenville,5.008584,-9.036703,,,,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20138%20Sept%2030,%202014.pptx%20New%20(1)%20(1).pdf; http://www.mohsw.gov.lr/documents, http://www.tlcafrica.com/lisgis/lisgis.htm/Liberia%20Ebola%20SitRep%20128%20Sept%2020,%202014.pdf",,,,UNMO TEAM SITE 05 (GREENVILLE TEAM SITE),5,Greenville,29N,MF 958 539,29NMF 958 539,29NMF 958 539
Liberia,Functional,,UN122,FJ GRANTE MEMORIAL HOSPITAL,Y,Hospital,,MERLIN,65,,,,,YES,,,,,,,,Sinoe,LBR15,Greenville,LBR1505,,Greenville,5.011177841,-9.037888,,,,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20Sit%20Rep%20138%20Sept%2030,%202014.pptx%20New%20(1)%20(1).pdf; http://www.mohsw.gov.lr/documents, http://www.tlcafrica.com/lisgis/lisgis.htm/Liberia%20Ebola%20SitRep%20128%20Sept%2020,%202014.pdf",,,,UNMO TEAM SITE 05 (GREENVILLE TEAM SITE),5,Greenville,29N,MF 958 539,29NMF 958 539,29NMF 958 539
Liberia,,19.08.14,LR39-000011,St. Joseph Catholic,,Clinic,,Faith Based Organization,N/A,,,,,,,,,,,,,Sinoe,LBR15,Greenville,LBR1505,,Greenville,5.02183000000,-9.043790,,,,,,,,,,,,,,
Liberia,,19.08.14,LR39-000032,Jokoken,,Clinic,,MOHSW only (GOL?),N/A,,,,,,,,,,,,,Sinoe,LBR15,Jeadepo,LBR1507,,Jokoken,5.35354000000,-8.128920,,,,,,,,,,,,,,
